date,Prediction,Model,Actual,Target,Year,Month,Error,pct_abs_error,MAPE
2021-06-01,-27.766509628493075,./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib./models/commit_count_randomforest.joblib,-45.6001102375647,commit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_countcommit_count,909450,2700,-17.833600609071624,17.833600609071624,18.065553505300898
